name,time,addr,device,mean,median,rssi,sd
rssi,1685016895600000000,d74adea29cf7,rasp0,-62.6,-65,-73,9.046546302318914
rssi,1685016896602000000,d74adea29cf7,rasp0,-65.9,-65,-79,8.383913167489272
rssi,1685016899129000000,d74adea29cf7,rasp0,-65.9,-65,-72,8.383913167489272
rssi,1685016899631000000,d74adea29cf7,rasp0,-67.9,-65,-71,6.833008122342604
rssi,1685016902104000000,d74adea29cf7,rasp0,-68.1,-65,-59,6.533758489567854
rssi,1685016902650000000,d74adea29cf7,rasp0,-67.2,-65,-57,7.332121111929345
rssi,1685016903658000000,d74adea29cf7,rasp0,-66.8,-65,-59,7.652450587883596
rssi,1685016904624000000,d74adea29cf7,rasp0,-65.4,-65,-54,8.534635317340747
rssi,1685016906600000000,d74adea29cf7,rasp0,-64.6,-65,-49,9.593747964169165
rssi,1685016907106000000,d74adea29cf7,rasp0,-61.7,-65,-44,10.909170454255447
rssi,1685016908122000000,d74adea29cf7,rasp0,-61,-65,-66,10.373041983911952
rssi,1685016908631000000,d74adea29cf7,rasp0,-57.4,-65,-43,9.728309205612248
rssi,1685016910147000000,d74adea29cf7,rasp0,-54.5,-65,-43,9.254728521139883
rssi,1685016910591000000,d74adea29cf7,rasp0,-53.9,-65,-65,8.312039460926542
rssi,1685016911092000000,d74adea29cf7,rasp0,-54.6,-65,-66,8.97997772825746
rssi,1685016911591000000,d74adea29cf7,rasp0,-53.8,-65,-49,9.086253353280437
rssi,1685016916101000000,d74adea29cf7,rasp0,-55.1,-65,-72,10.549407566304376
rssi,1685016916604000000,d74adea29cf7,rasp0,-55.2,-65,-55,10.543244282477762
rssi,1685016917606000000,d74adea29cf7,rasp0,-55.9,-65,-56,10.338762014864255
rssi,1685016918114000000,d74adea29cf7,rasp0,-56.8,-65,-53,9.631199302267605
rssi,1685016920127000000,d74adea29cf7,rasp0,-58.5,-65,-83,12.2494897852931
rssi,1685016923121000000,d74adea29cf7,rasp0,-61.2,-65,-70,11.487384384619505
rssi,1685016926604000000,d74adea29cf7,rasp0,-66,-65,-91,12.8296531519757
rssi,1685016928653000000,d74adea29cf7,rasp0,-67.4,-65,-79,13.395521639712282
rssi,1685016930141000000,d74adea29cf7,rasp0,-67.7,-65,-69,13.394401815684045
rssi,1685016933631000000,d74adea29cf7,rasp0,-69.1,-65,-63,12.0287156421623
rssi,1685016934130000000,d74adea29cf7,rasp0,-68.1,-65,-62,12.161003248087718
rssi,1685016934638000000,d74adea29cf7,rasp0,-69.5,-65,-69,11.351211389098522
rssi,1685016935598000000,d74adea29cf7,rasp0,-70.4,-65,-65,10.57544325312183
rssi,1685016936099000000,d74adea29cf7,rasp0,-73,-65,-79,9.06642156531451
